date,tavg,tmin,tmax,prcp
29-09-2016,27.7,22.6,33.2,77
30-09-2016,29.7,24,34.2,0.5
01-10-2016,30.7,25.4,34.2,0
02-10-2016,29.9,26,35,
03-10-2016,29.6,25.8,34.6,
04-10-2016,30.1,25.7,34,
05-10-2016,30.8,25.6,35,
06-10-2016,31.1,26.4,35,
07-10-2016,30.7,26.8,36,
08-10-2016,30.8,26.6,36.4,
09-10-2016,30.2,27,36.8,
10-10-2016,30.4,24.3,36,2
11-10-2016,29.9,24.8,35.8,0
12-10-2016,30.5,26,35.1,0.5
13-10-2016,30.2,26.4,36.4,0
14-10-2016,29.6,25.4,34.5,
15-10-2016,28.8,24.3,34.2,
16-10-2016,28.7,23.7,35.1,
17-10-2016,28.4,23.9,34.2,
18-10-2016,28.8,23.4,34.2,
19-10-2016,28.7,23.6,35,
20-10-2016,28.7,25,34.9,
21-10-2016,28.9,23.7,34.6,
22-10-2016,28.7,25.4,34.4,
23-10-2016,28.1,22.7,35,
24-10-2016,28.2,22,34.4,
25-10-2016,28,22,34.9,
26-10-2016,28.7,22.4,35,
27-10-2016,28.4,23.4,35,
28-10-2016,29.4,24.5,34.6,
29-10-2016,29.1,25.7,33.8,
30-10-2016,27.1,24.5,33.7,0.3
31-10-2016,28.1,24,33,3
01-11-2016,27.6,24.1,33.4,0.3
02-11-2016,26.4,23.3,33.3,6.1
03-11-2016,27,23.1,30.3,16
04-11-2016,29.1,23.4,34.4,2
05-11-2016,28,23.9,34.8,0
06-11-2016,28.8,23,34,
07-11-2016,27.8,23.6,34.5,
08-11-2016,26.8,24,33,
09-11-2016,26.2,20.4,31.8,
10-11-2016,26.3,21,32.3,
11-11-2016,26.4,21.6,31.7,
12-11-2016,27.9,22,31.7,
13-11-2016,27.8,23.5,31.8,26.9
14-11-2016,28.8,24.2,32.3,0
15-11-2016,28.6,23.7,33,
16-11-2016,28.4,22.9,33,0.5
17-11-2016,27.5,25,32,6.1
18-11-2016,27,24,31.2,0
19-11-2016,26.3,22.7,31.3,
20-11-2016,26.2,22.2,31,
21-11-2016,26.4,23,31,
22-11-2016,26,22,31.5,
23-11-2016,26.2,20.6,32,
24-11-2016,25.8,22,32,
25-11-2016,25.7,20.9,31.1,
26-11-2016,25.7,20.4,31.8,
27-11-2016,24.8,19,31.7,
28-11-2016,24.5,19,32.1,
29-11-2016,24.8,19.7,30.8,
30-11-2016,25.7,20.6,30.8,
01-12-2016,24.6,22,30.3,1
02-12-2016,25.7,22,30,35.1
03-12-2016,25.7,21,29.5,70.1
04-12-2016,26.3,22.9,30,31
05-12-2016,26.7,23,31,0.5
06-12-2016,25.8,21.4,31,0
07-12-2016,25.7,21.2,31.2,
08-12-2016,25.8,23,30,
09-12-2016,25.1,20.3,30.2,
10-12-2016,24.6,19.5,30.5,
11-12-2016,24.6,19.4,30,
12-12-2016,22.2,19.4,30.4,54.1
13-12-2016,26,20.3,29,202.9
14-12-2016,26.2,21.2,30,0
15-12-2016,26.7,22.1,30.6,
16-12-2016,26.4,24,31.3,2
17-12-2016,25.6,21.3,30.5,0
18-12-2016,25.2,20,30,
19-12-2016,25.4,20.3,30,
20-12-2016,25.8,21.7,30.3,
21-12-2016,26.1,21.6,30,
22-12-2016,24.7,21.8,30.6,
23-12-2016,24.1,18.5,30.8,
24-12-2016,23.9,18.6,29.8,
25-12-2016,24.4,18.7,29.3,
26-12-2016,25,19,29.8,
27-12-2016,26,21.2,30.4,
28-12-2016,25.8,24,30.5,
29-12-2016,25.1,20.5,30.6,
30-12-2016,24.7,19.9,30.3,
31-12-2016,24.9,18.8,30.2,
01-01-2017,25.7,21.3,31,1
02-01-2017,25.8,21,31,
03-01-2017,24.9,19.7,30.3,
04-01-2017,24.9,19.3,31.2,
05-01-2017,25.1,20,30.6,
06-01-2017,25,20,30.3,
07-01-2017,25.5,19.7,31,
08-01-2017,24.2,18.4,30.5,
09-01-2017,24.2,18.8,29.2,
10-01-2017,24.7,19,30,
11-01-2017,24.7,19.2,30.8,
12-01-2017,25.2,20.1,30.5,
13-01-2017,25.1,20.1,30.8,
14-01-2017,25.1,19.7,30.3,
15-01-2017,25.1,21,30.3,
16-01-2017,23.9,19.9,30.4,
17-01-2017,24.2,19,29.2,
18-01-2017,24.8,19.7,29.7,
19-01-2017,25.9,19.3,30,
20-01-2017,26.4,22.4,30.3,
21-01-2017,27.1,26,30,
22-01-2017,26.4,23,31,
23-01-2017,25.8,21.5,31,
24-01-2017,26.3,21.3,32,
25-01-2017,26.6,23,30.5,
26-01-2017,26.7,24.4,30.8,0
27-01-2017,26.3,23.3,30.3,4.1
28-01-2017,26.6,23.8,30.6,4.1
29-01-2017,25.7,23,31,0
30-01-2017,25.8,20.8,31.2,
31-01-2017,25.3,22,30.7,
01-02-2017,25.2,19.7,31,
02-02-2017,25.4,19.7,31,
03-02-2017,25.6,20.4,30.3,
04-02-2017,25.3,19.7,30.6,
05-02-2017,25.3,20.2,30.5,
06-02-2017,26.1,19.4,32.2,
07-02-2017,25.7,18.4,33,
08-02-2017,25.7,18.8,33.5,
09-02-2017,24.9,19.6,31.8,
10-02-2017,25.3,18.7,31.2,
11-02-2017,25.4,18.6,31.8,
12-02-2017,25.8,19.4,30.8,
13-02-2017,27.3,21.4,31,
14-02-2017,27.8,26,32,
15-02-2017,27,22,32,
16-02-2017,26.8,22,31,
17-02-2017,25.5,19.1,31.5,
18-02-2017,25.7,19,31,
19-02-2017,26.1,19.9,31.2,
20-02-2017,27.7,20,35.2,
21-02-2017,27.9,21.4,35.5,
22-02-2017,27.8,21.2,35,
23-02-2017,27.5,21.7,34,
24-02-2017,26.9,21.2,33.8,
25-02-2017,26.3,20.5,32.3,
26-02-2017,25.8,21.7,32.1,
27-02-2017,26.5,21.6,31,
28-02-2017,26.3,21,32,
01-03-2017,26.3,20.1,32,
02-03-2017,26.8,21.2,32,
03-03-2017,27.9,20.9,33,
04-03-2017,28.8,24.2,33.6,
05-03-2017,28.9,25,33.2,
06-03-2017,29.4,24.8,34.4,
07-03-2017,29.8,25.8,34.6,
08-03-2017,29.4,25.7,34,
09-03-2017,29.7,25.6,33.6,
10-03-2017,30.1,25.7,35,
11-03-2017,30.7,26.1,35,
12-03-2017,30.4,26.1,36.4,
13-03-2017,29.9,25.8,35.3,
14-03-2017,29.6,26.5,34.6,
15-03-2017,29.6,25.1,33.9,
16-03-2017,29.1,24.6,33.7,
17-03-2017,29.4,24.4,34,
18-03-2017,29.5,24.5,35,
19-03-2017,29.8,24.6,35.4,
20-03-2017,30.4,25.7,36,
21-03-2017,30.6,25.7,36.9,
22-03-2017,29.6,25,36.6,
23-03-2017,28.9,23.3,34.3,
24-03-2017,28.8,22.6,34,
25-03-2017,28.6,22,34,
26-03-2017,28.8,23.1,34.3,
27-03-2017,29.1,21.6,34,
28-03-2017,29.6,24.2,35.3,
29-03-2017,29.8,23.9,34.3,
30-03-2017,30.5,23.7,34.6,
31-03-2017,30.4,25,35.3,
01-04-2017,30.2,24.5,35.5,
02-04-2017,30.6,24.7,36,
03-04-2017,31.2,25.3,37.8,
04-04-2017,30.9,26.4,37.2,
05-04-2017,31.3,26.7,36,
06-04-2017,31.4,26.6,37,
07-04-2017,31.3,26.2,37,
08-04-2017,31,25.7,37.5,
09-04-2017,31.2,26.2,36.8,
10-04-2017,31.4,26,37,
11-04-2017,31.4,26.5,38.1,
12-04-2017,31.1,26,36.8,
13-04-2017,30.3,25.6,35.8,
14-04-2017,29.7,24.8,35.8,
15-04-2017,30.7,24.7,36,
16-04-2017,32.6,26.1,40,
17-04-2017,33.4,26.7,41.8,
18-04-2017,32.5,27.7,42.2,
19-04-2017,32.2,27.2,38.6,
20-04-2017,31.9,26.7,38,
21-04-2017,32.6,27.2,39,
22-04-2017,33,27.4,39,
23-04-2017,32.9,27.1,39,
24-04-2017,32.7,27.7,39.1,
25-04-2017,32.4,28,39.4,
26-04-2017,31.9,27.4,37.2,
27-04-2017,32.7,27.4,38,
28-04-2017,32.2,27,38.8,
29-04-2017,32.6,26.8,36.2,
30-04-2017,32.2,27.2,38,
01-05-2017,31.5,26.7,37.8,
02-05-2017,31.1,27,36.8,
03-05-2017,31.1,25.7,35.4,
04-05-2017,31.6,25,36.4,
05-05-2017,31.8,26.5,36.7,
06-05-2017,32.5,27,37,
07-05-2017,32.1,27.8,37.5,
08-05-2017,32.3,26.6,38,
09-05-2017,32.2,28,39,
10-05-2017,31.2,26.1,39,0
11-05-2017,30.5,27.1,35.5,
12-05-2017,31.9,26,36,
13-05-2017,31.9,26.2,37,
14-05-2017,33.3,27.3,40,
15-05-2017,34.4,28.3,42,
16-05-2017,34.8,28.9,42.5,
17-05-2017,35.1,29,42,
18-05-2017,34.9,29.9,43,
19-05-2017,34.1,28.2,43.6,
20-05-2017,34.8,28.9,42.1,
21-05-2017,33.7,28.5,41.6,
22-05-2017,33.3,28.8,39.8,
23-05-2017,33.3,27.7,40,
24-05-2017,33.7,28.4,40,
25-05-2017,33.3,28.6,41,
26-05-2017,33.6,29.2,40,
27-05-2017,33.1,28,40.9,
28-05-2017,34.9,29.2,40,
29-05-2017,35.6,29.8,41,
30-05-2017,34.8,29.7,41.8,
31-05-2017,33.9,29.1,41.7,
01-06-2017,33.4,27.7,40.7,
02-06-2017,32.6,27.8,39.8,
03-06-2017,34.1,28.4,40,
04-06-2017,33.7,29.7,40.8,
05-06-2017,34.2,28.6,41.2,
06-06-2017,31.6,25.8,41.8,
07-06-2017,30.3,23.8,40.6,11.9
08-06-2017,31.9,26.7,36,0
09-06-2017,33.2,28.7,37,0
10-06-2017,34,28.6,38,
11-06-2017,33.1,28.7,38.1,
12-06-2017,33.4,28.3,39,
13-06-2017,33.2,28.2,39,
14-06-2017,32.9,27.7,39,
15-06-2017,32.2,26.9,39.1,
16-06-2017,31.5,27,37.8,
17-06-2017,32.3,24.8,38,
18-06-2017,32.2,27.7,38.3,
19-06-2017,29.6,25,37.4,
20-06-2017,29.4,23,36.8,
21-06-2017,32.1,25.1,38,
22-06-2017,31.8,26.9,38.3,
23-06-2017,31.4,24.6,39,
24-06-2017,30.2,22.4,39,25.9
25-06-2017,31.5,24.8,36.3,10.9
26-06-2017,32.4,26.6,36.7,0
27-06-2017,31.7,27.8,36,
28-06-2017,32.6,27,37,0
29-06-2017,33.3,27.8,38.2,
30-06-2017,32.6,28.5,38.6,
01-07-2017,32.5,27.9,36.9,2
02-07-2017,32.9,27.2,38,0
03-07-2017,32.3,27.4,38.8,
04-07-2017,32.6,25.6,37.5,2
05-07-2017,33.1,27.5,39,0
06-07-2017,31.3,24,39.3,
07-07-2017,30.4,21.2,38.6,47
08-07-2017,30.4,26.8,34.3,0
09-07-2017,29.9,23.2,36,0
10-07-2017,30.9,22.2,37.5,46
11-07-2017,30.8,23.6,36.5,0
12-07-2017,27.7,23,35,56.9
13-07-2017,30.7,25.2,33.4,0
14-07-2017,29.7,28,33.8,0.3
15-07-2017,29.9,26.8,32,0
16-07-2017,30.6,25.2,34,0.3
17-07-2017,30.9,27.7,33.9,0
18-07-2017,31.4,28.2,36,
19-07-2017,30.8,26,37,0.3
20-07-2017,32.1,24.9,37.4,2
21-07-2017,32.3,27.8,38,0
22-07-2017,32.4,28.5,38.5,
23-07-2017,32.6,28,38,
24-07-2017,32.7,27.8,38.6,
25-07-2017,32.3,27.7,38.7,
26-07-2017,31.8,26,37.8,0
27-07-2017,31.3,24,38,36.1
28-07-2017,30,25,37,0
29-07-2017,31,24.2,36.7,2
30-07-2017,30.8,25.9,36.1,1
31-07-2017,30.7,26.2,35,0
01-08-2017,30.7,26.6,36,
02-08-2017,29.8,23.4,36.8,10.9
03-08-2017,31.2,25,36.3,7.9
04-08-2017,31.4,27.3,36,0
05-08-2017,30.1,27,36.8,0.8
06-08-2017,31,25.5,37,4.1
07-08-2017,30.4,25.9,37.2,0
08-08-2017,30.9,23.8,35,6.1
09-08-2017,30,25.6,36,0
10-08-2017,30.1,25.2,35.7,6.1
11-08-2017,29.4,25,34.6,0
12-08-2017,30.1,23.9,35,19.1
13-08-2017,27.9,23.6,34.6,7.1
14-08-2017,29.2,24.6,35,16
15-08-2017,28.4,24.7,35,0.3
16-08-2017,28.3,24,35,6.1
17-08-2017,28.4,25.4,35.6,19.1
18-08-2017,28.9,22.2,34,61
19-08-2017,29.6,24.6,34.1,4.1
20-08-2017,29.2,25,34.3,0.5
21-08-2017,30.2,25.2,34.4,0
22-08-2017,29.5,25.7,34.6,15
23-08-2017,30.6,25.7,36,0
24-08-2017,28.8,25,35.9,6.1
25-08-2017,28.3,23.6,32.1,6.1
26-08-2017,30,26,35,0.3
27-08-2017,29.1,24.3,34.9,11.9
28-08-2017,29.9,25.2,32.9,5.1
29-08-2017,30.9,25.7,34,0
30-08-2017,30.3,25,36,
31-08-2017,29.8,23,36.1,
01-09-2017,28.9,25,34.8,
02-09-2017,29.1,25.7,34,
03-09-2017,30.1,25,35,
04-09-2017,31.2,25.2,36,
05-09-2017,30.6,27.4,36,
06-09-2017,29.8,23.8,35.6,0
07-09-2017,29.7,23.6,34.7,47
08-09-2017,29.9,25.9,33,0
09-09-2017,30.1,26.2,33.1,3
10-09-2017,30.1,25.7,33.2,0
11-09-2017,30.3,26,33,
12-09-2017,29.8,26.4,33.1,
13-09-2017,30.3,25.4,34,
14-09-2017,29.6,25.8,34,
15-09-2017,30.2,25.3,34,
16-09-2017,28.9,24.4,33.3,0
17-09-2017,28.1,23.5,31.9,15
18-09-2017,29.1,25.1,34,0.8
19-09-2017,30.7,23.8,35,10.9
20-09-2017,30.8,25.2,35,0
21-09-2017,30.9,25.7,35.2,
22-09-2017,30.2,26.1,35.3,0
23-09-2017,30.9,26.2,36,
24-09-2017,28.4,25,35.4,
25-09-2017,27.9,23.2,31.5,
26-09-2017,28.6,25.1,31.6,0
27-09-2017,28.8,25.2,31.8,0
28-09-2017,28.6,24.3,33,0.3
29-09-2017,30.3,25.2,34,0.8
30-09-2017,29.9,27.6,34.8,0
01-10-2017,28.2,23.2,34,24.9
02-10-2017,29.4,23.5,34,7.9
03-10-2017,29.4,25,35,0
04-10-2017,28.7,22.7,35,40.9
05-10-2017,28.6,24.4,34.1,4.1
06-10-2017,29.2,24.2,33,23.1
07-10-2017,30.3,25.2,34,5.1
08-10-2017,30.1,25.7,33.3,0
09-10-2017,30.4,27.4,35,
10-10-2017,30.7,24.5,35,
11-10-2017,30.6,25.6,35,2
12-10-2017,28.5,25,33.9,1
13-10-2017,28,25.5,30.3,0
14-10-2017,28.8,25.2,32,1
15-10-2017,29.3,25.1,31.4,0
16-10-2017,26.6,25.2,30.7,0.5
17-10-2017,27.1,23.9,28,7.9
18-10-2017,29.9,25,34.6,0
19-10-2017,30.7,24.7,36,0
20-10-2017,30.3,26.1,35.5,
21-10-2017,30.5,25.9,35,
22-10-2017,30.3,26.1,35.5,
23-10-2017,30.8,26.1,35,0
24-10-2017,30,25.5,35.5,
25-10-2017,29,26.4,34,
26-10-2017,27.1,24,33.4,
27-10-2017,27.5,23.8,32,
28-10-2017,28.2,23.6,32.3,3
29-10-2017,28.2,24.7,33,
30-10-2017,24.6,23,32.4,46
31-10-2017,25.3,21.6,28.2,168.9
01-11-2017,24.9,21.6,28.5,7.9
02-11-2017,25.8,22.2,30,23.9
03-11-2017,25.5,22.2,30.4,141
04-11-2017,25.2,21.5,28.9,62
05-11-2017,26.8,23.2,30,20.1
06-11-2017,25.7,23.3,29.9,25.9
07-11-2017,24.9,22.2,27.2,15
08-11-2017,27,22.7,31,21.1
09-11-2017,27.7,23.1,31.2,0
10-11-2017,26.3,23.4,31.2,0
11-11-2017,27.1,24.1,29,5.1
12-11-2017,25.4,23.1,29,0.5
13-11-2017,24.3,21.5,27.4,25.9
14-11-2017,25.7,21.7,27,16
15-11-2017,29.4,23,34,2
16-11-2017,29.2,24.9,33.8,0
17-11-2017,28.8,24.8,33.2,
18-11-2017,28.6,23.5,32,
19-11-2017,29.1,24.6,33,
20-11-2017,28.8,24.1,32.6,2
21-11-2017,28.9,24.7,32,0
22-11-2017,28.7,24.9,33,1
23-11-2017,28.3,24,33,0
24-11-2017,28.1,23.8,32.4,
25-11-2017,27.8,24.6,31,
26-11-2017,26.1,23.4,30.5,5.1
27-11-2017,27.2,22.8,30.4,101.1
28-11-2017,27.3,23,30.4,1
29-11-2017,27.1,23.2,30,0
30-11-2017,26.8,23.4,30,58.9
01-12-2017,27.1,22.6,29.6,55.1
02-12-2017,27.2,23.9,30,0.5
03-12-2017,26.5,24.4,29.6,0
04-12-2017,26.5,22.5,29,
05-12-2017,26.6,22.2,30,
06-12-2017,26.7,23.4,30,
07-12-2017,26,23.6,30,
08-12-2017,26.2,20,32,
09-12-2017,27.7,21.8,33,
10-12-2017,26.8,22.4,32.7,
11-12-2017,27.2,21.4,32,
12-12-2017,27.2,22.5,32,
13-12-2017,26.6,22.3,31.2,
14-12-2017,27.1,21.8,31,
15-12-2017,27.7,23.4,31,
16-12-2017,27.9,24.2,30,
17-12-2017,27.4,22.5,31,
18-12-2017,26.7,23,30.5,0
19-12-2017,26.5,20.8,29,
20-12-2017,26.2,21.2,30,
21-12-2017,25.8,21.7,29,
22-12-2017,26.5,22.4,29,0
23-12-2017,26.2,22,30,0.5
24-12-2017,25.9,21.3,30.2,0
25-12-2017,25.3,21.5,29.7,
26-12-2017,25.8,20.5,30,
27-12-2017,25.3,19.4,30,
28-12-2017,25.7,18.6,30,
29-12-2017,26,21.9,29.3,0
30-12-2017,26.1,21.2,30,0
31-12-2017,26.6,21,31,
01-01-2018,26.2,22.1,30.5,
02-01-2018,26.2,21.2,31,
03-01-2018,26.3,22,31,
04-01-2018,25.6,22,30.2,
05-01-2018,24.7,18.7,30,
06-01-2018,24.3,18.5,29.5,
07-01-2018,24.2,18.2,30,
08-01-2018,25.3,17.6,29.5,
09-01-2018,25.9,22.5,29.3,0
10-01-2018,24.8,22.9,28.1,0
11-01-2018,26.6,23.8,31,7.1
12-01-2018,26.4,21.7,32,0
13-01-2018,25.7,21.1,31.8,
14-01-2018,25.7,20.7,30.3,
15-01-2018,26.3,21.2,32,
16-01-2018,26,21,31.6,
17-01-2018,25.2,21,30.4,
18-01-2018,24.8,18.7,30.3,
19-01-2018,25.1,19.2,29.8,
20-01-2018,25.1,20,29,
21-01-2018,24.7,19.2,29.8,
22-01-2018,24.8,19.9,29.1,
23-01-2018,25.1,19,30,
24-01-2018,25.5,19.2,30.2,
25-01-2018,25.7,20.6,32,
26-01-2018,26,20.6,31.8,
27-01-2018,25.5,20.1,31.1,
28-01-2018,25.2,19.6,30.9,
29-01-2018,25.3,19.2,29,
30-01-2018,25,17.9,30.1,
31-01-2018,24.8,18.1,31,
01-02-2018,24.7,17.2,31.2,
02-02-2018,25.1,17.6,32,
03-02-2018,25.2,17.7,32.5,
04-02-2018,25.7,20.3,30.5,
05-02-2018,25.9,19.9,30.5,
06-02-2018,26.5,20.7,31,
07-02-2018,27.7,22.7,31.9,
08-02-2018,27.5,24.4,33,1
09-02-2018,27.1,22,33,0
10-02-2018,27.4,22.7,31.5,
11-02-2018,27.1,22,31.6,
12-02-2018,26.8,24,31.6,
13-02-2018,26.8,21.2,31.6,
14-02-2018,27.9,23.4,32,
15-02-2018,27.7,25,32.4,
16-02-2018,27.1,21.8,32.3,
17-02-2018,26.9,21.5,32,
18-02-2018,26.4,21.2,31.8,
19-02-2018,26.1,20.5,31.5,
20-02-2018,26.3,20.4,31.1,
21-02-2018,26.1,20.6,31.5,
22-02-2018,26.2,19.6,31.4,
23-02-2018,26.6,20.1,32,
24-02-2018,27,22.1,32.5,
25-02-2018,27.1,21,33,
26-02-2018,27.4,21.2,34,
27-02-2018,27.7,21.4,34,
28-02-2018,27.4,21.1,33.8,
01-03-2018,28.1,21.6,34,
02-03-2018,28.1,23,35,
03-03-2018,27.9,20.3,36,
04-03-2018,27.1,19,36.2,
05-03-2018,26.8,20,34.1,
06-03-2018,27.6,19.7,33.2,
07-03-2018,27.1,22,33.1,
08-03-2018,27.8,18.6,33.3,
09-03-2018,27.9,22.3,33.4,
10-03-2018,28,23,33.4,
11-03-2018,28.4,22.6,33.8,
12-03-2018,29.2,23.5,33.1,
13-03-2018,29.6,26,33.4,
14-03-2018,29.6,24.8,33.2,
15-03-2018,29.8,24.4,34,
16-03-2018,29.8,25.8,34,
17-03-2018,27.5,23.8,34,0.5
18-03-2018,28.7,23.4,33,
19-03-2018,28.6,23.6,34,
20-03-2018,28.8,23.1,33.5,
21-03-2018,29.7,24.1,35,
22-03-2018,30.7,24.7,38,
23-03-2018,30.8,25.8,37.6,
24-03-2018,30.1,26.8,36,
25-03-2018,29.2,25,35.4,
26-03-2018,29,24.6,33.2,
27-03-2018,29.8,24.4,35,
28-03-2018,30.7,26.4,36,
29-03-2018,30.9,26.3,36.1,
30-03-2018,30.9,26.8,36.7,
31-03-2018,31,26.4,36,
01-04-2018,30.7,27.2,36.3,
02-04-2018,30.6,26.2,34.1,
03-04-2018,30.6,26.7,34,
04-04-2018,30.2,25.8,34.4,
05-04-2018,30.4,26.2,34.5,
06-04-2018,30.6,25.1,35,
07-04-2018,30.6,26.4,34.2,
08-04-2018,30.7,26.2,34.9,
09-04-2018,30.6,25.8,35,
10-04-2018,30.8,26.1,34.4,
11-04-2018,30.8,27.5,34.8,0
12-04-2018,31.2,26.8,35,
13-04-2018,31.4,28,35,
14-04-2018,31.7,27.6,36,
15-04-2018,31.6,27.7,35.7,
16-04-2018,31.8,26.8,35.4,
17-04-2018,31.4,27.4,36,
18-04-2018,32,26.8,37,
19-04-2018,32.2,27.4,37.3,
20-04-2018,32.6,27.9,38,
21-04-2018,32.1,29,38.5,
22-04-2018,32.2,27.3,37,
23-04-2018,31.9,27.7,38,
24-04-2018,31.9,27.1,37.5,
25-04-2018,32.1,27.1,37.8,
26-04-2018,32.1,27.4,37.6,
27-04-2018,31.9,27.8,36,
28-04-2018,31.8,27.1,36.7,
29-04-2018,32.3,27.2,37.1,
30-04-2018,32.9,28.3,39,
01-05-2018,32.7,29,39.1,
02-05-2018,31.9,26.8,39.2,
03-05-2018,32.3,29,38.2,
04-05-2018,31.8,26.3,37.6,
05-05-2018,32.2,27.6,36.3,
06-05-2018,32.3,28,37,
07-05-2018,32.7,28,37,
08-05-2018,33.2,29.3,39,
09-05-2018,32.8,28.7,38.2,
10-05-2018,32.3,28.4,38.2,
11-05-2018,32.9,28.2,37.4,
12-05-2018,32.7,28.3,38.1,
13-05-2018,32.6,28.4,38.3,
14-05-2018,32.4,28,38.6,
15-05-2018,31.7,28.2,37.1,
16-05-2018,32.2,27.1,37.5,
17-05-2018,32.5,28.2,37,
18-05-2018,32.4,27.8,39,
19-05-2018,32.8,28.2,38,
20-05-2018,32.6,28.4,38.6,
21-05-2018,32.7,28.6,37.1,
22-05-2018,32.5,28.2,38,
23-05-2018,32.1,28.6,36.1,
24-05-2018,32.1,28.2,36.4,
25-05-2018,31.9,27.9,35.6,
26-05-2018,32,27.8,35.8,
27-05-2018,32.4,28.1,36,
28-05-2018,32.9,28.6,37,
29-05-2018,34.7,28.4,41,
30-05-2018,33.9,31,40,
31-05-2018,33.8,28.8,40.6,
01-06-2018,32.9,29,39.4,
02-06-2018,31.5,27.6,38,
03-06-2018,32.8,27.1,39,
04-06-2018,32.9,28.4,39,
05-06-2018,33.4,28.4,39,
06-06-2018,30.4,26,41,
07-06-2018,30.9,25.3,40.1,
08-06-2018,33.3,27.5,38,
09-06-2018,33,28.6,38.4,
10-06-2018,34.2,28.3,38,
11-06-2018,33.9,29.1,38.7,
12-06-2018,33.9,29.1,37.4,
13-06-2018,33.3,29,38,
14-06-2018,34,29.2,39,
15-06-2018,32.2,29.2,39.3,
16-06-2018,31.6,25.3,40,15
17-06-2018,33.6,26.6,39,0
18-06-2018,33.2,28.4,39.3,0
19-06-2018,32.9,28.4,39,
20-06-2018,32.7,28.1,38.5,
21-06-2018,33.1,28.2,39.4,
22-06-2018,32.8,29,39.8,
23-06-2018,32.8,28.4,38,
24-06-2018,32,29.4,37.2,0
25-06-2018,32.4,27.7,36,
26-06-2018,31.9,26,38,
27-06-2018,31,25.6,35,
28-06-2018,31.2,26.9,35,
29-06-2018,31.7,26.6,36,
30-06-2018,30.4,26.5,36.1,
01-07-2018,30.9,26.8,35,
02-07-2018,30.8,26.2,37,0
03-07-2018,30.3,23,38,50
04-07-2018,31.7,27.6,35.1,0
05-07-2018,32.7,27.3,37.4,
06-07-2018,32.6,28.2,37.4,
07-07-2018,31.9,29.8,36,0
08-07-2018,31.9,28.6,34.6,
09-07-2018,31.6,26.4,36,
10-07-2018,31.1,25.6,35.6,
11-07-2018,29.9,25,35.4,
12-07-2018,30.1,23.4,35.1,
13-07-2018,29.9,25,36,
14-07-2018,31.7,23.6,36,
15-07-2018,31.8,27.6,35.6,0
16-07-2018,32.6,27.4,37.3,
17-07-2018,32.9,26.5,37.3,
18-07-2018,32.7,28.5,37.5,
19-07-2018,32.9,28.4,37.5,
20-07-2018,32.9,28.6,36.9,
21-07-2018,32.1,28.8,35.4,
22-07-2018,33.1,28.3,36.2,0
23-07-2018,33.1,28.6,37.2,0
24-07-2018,32.9,27.8,38,1
25-07-2018,32.2,27,38,2
26-07-2018,31.4,27.8,38.2,0
27-07-2018,31.6,26,38.2,4.1
28-07-2018,32.6,27.7,38,0
29-07-2018,32.9,28.2,38.2,
30-07-2018,32.7,28.4,38.7,0
31-07-2018,30.7,25.4,38.2,
01-08-2018,31.7,23.9,39.5,
02-08-2018,30.5,27,37,
03-08-2018,30.6,25.5,37.3,
04-08-2018,30,25.8,37,2
05-08-2018,30.8,23.3,37.6,7.9
06-08-2018,32,26.9,37,0.5
07-08-2018,30.8,25.8,36.6,0.5
08-08-2018,30.5,24.9,36,6.1
09-08-2018,30.6,24,38,11.9
10-08-2018,30.4,25.3,38,7.1
11-08-2018,27.7,24.4,33,6.1
12-08-2018,30.2,25,33,3
13-08-2018,29.7,25.4,35,0
14-08-2018,28.2,25,34,1
15-08-2018,27.8,24.1,35,70.1
16-08-2018,29.7,24.8,35,1
17-08-2018,31.4,24.2,36,5.1
18-08-2018,31.8,26.6,36,0
19-08-2018,31.8,27.3,35.3,
20-08-2018,31.8,27.6,35.6,
21-08-2018,32.2,26.9,37,
22-08-2018,31.8,27.3,38,0
23-08-2018,32.3,27.3,37,
24-08-2018,30.4,26.6,38.2,0.3
25-08-2018,30.1,25.4,35.4,0.3
26-08-2018,30.8,25,35.8,0.5
27-08-2018,29.5,26,35.7,0
28-08-2018,29.4,23.6,34,9.9
29-08-2018,29.8,24.9,34.1,0
30-08-2018,31,26.4,36,
31-08-2018,28.6,24.2,37,21.1
01-09-2018,29.6,24.6,33.1,0.3
02-09-2018,29.8,25.9,35,2
03-09-2018,30.9,25.2,35,1
04-09-2018,31.2,26.5,36,0
05-09-2018,31,26.3,36.5,0
06-09-2018,31.7,26.7,37,
07-09-2018,31.7,25.9,37,
08-09-2018,31.6,26.5,37.9,
09-09-2018,31.3,27,35.6,
10-09-2018,30.8,27.1,36.3,
11-09-2018,30.7,26.2,35.1,
12-09-2018,30.3,27,36.1,
13-09-2018,29.8,27,36,
14-09-2018,30.1,23.2,37.2,18
15-09-2018,30.3,25.3,36,0
16-09-2018,28.8,25,36.3,0.5
17-09-2018,26.8,23.6,30.5,0
18-09-2018,25.9,23,33,27.9
19-09-2018,26.8,21,33.3,23.9
20-09-2018,29.3,24.3,32.2,0.5
21-09-2018,30,25.8,34.1,0
22-09-2018,29.7,25.1,34.1,
23-09-2018,29.8,25.8,34.4,
24-09-2018,29.3,25.6,32.9,
25-09-2018,29.7,25.4,33,
26-09-2018,30,25.2,33.6,
27-09-2018,30.1,25.7,33.9,
